,term,spearman,spearman_p_value
5624,disraeli,0.0331164020426,0.44462732001
5625,disregard,0.0405971261632,0.348653462042
5626,disregarded,0.0233949373265,0.589242069554
5627,disregarding,0.0233949373265,0.589242069554
5628,disreputable,0.0331164020426,0.44462732001
5629,disrepute,0.0233949373265,0.589242069554
5630,disrespectful,0.0233949373265,0.589242069554
5631,dissatisfaction,0.0331164020426,0.44462732001
5632,dissatisfied,-0.0800454880428,0.0642996347505
5633,dissect,0.0233949373265,0.589242069554
5634,dissects,0.0233949373265,0.589242069554
5635,dissensions,-0.0800454880428,0.0642996347505
5636,dissent,0.0331164020426,0.44462732001
5637,dissenter,-0.0800454880428,0.0642996347505
5638,dissenting,0.0233949373265,0.589242069554
5639,dissents,0.0233949373265,0.589242069554
5640,dissertation,0.0233949373265,0.589242069554
5641,dissertations,-0.0800454880428,0.0642996347505
5642,dissimilar,0.0233949373265,0.589242069554
5643,dissipated,0.0233949373265,0.589242069554
5644,dissipation,0.0331164020426,0.44462732001
5645,dissipations,0.0233949373265,0.589242069554
5646,dissolute,0.0233949373265,0.589242069554
5647,dissolution,-0.0402323231426,0.353005278008
5648,dissolving,0.0233949373265,0.589242069554
5649,dissonance,-0.0800454880428,0.0642996347505
5650,distance,0.0513075020111,0.236116059109
5651,distances,0.0405971261632,0.348653462042
5652,distant,0.0707131723581,0.102296540163
5653,distaste,-0.0194597794832,0.653362586841
5654,distemper,0.0233949373265,0.589242069554
5655,distillation,0.0233949373265,0.589242069554
5656,distilled,-0.0800454880428,0.0642996347505
5657,distiller,0.0233949373265,0.589242069554
5658,distillery,-0.0800454880428,0.0642996347505
5659,distilling,0.0233949373265,0.589242069554
5660,distinct,-0.0167823997678,0.698536069703
5661,distinction,-0.0125877981481,0.771443603601
5662,distinctions,-0.0790693338771,0.0676301411385
5663,distinctive,0.0525089646969,0.225308909816
5664,distinctively,0.0233949373265,0.589242069554
5665,distinctly,0.0136855632854,0.75213732067
5666,distinctness,0.0331164020426,0.44462732001
5667,distinguish,0.0525089646969,0.225308909816
5668,distinguished,-0.0250585557096,0.563033773506
5669,distinguishes,0.0331164020426,0.44462732001
5670,distorted,-0.00484725726886,0.910937739905
5671,distortion,0.0331164020426,0.44462732001
5672,distorts,-0.0800454880428,0.0642996347505
5673,distract,-0.0571976357726,0.186510584442
5674,distracted,0.0233949373265,0.589242069554
5675,distractingly,0.0233949373265,0.589242069554
5676,distress,0.0057282506942,0.894837169384
5677,distressing,-0.113307359055,0.00871262259536
5678,distressingly,0.0233949373265,0.589242069554
5679,distribute,0.0233949373265,0.589242069554
5680,distributed,-0.00465336697811,0.914486312741
5681,distributing,0.0331164020426,0.44462732001
5682,distribution,0.00123374680882,0.977287365846
5683,district,0.0230758927572,0.594331654028
5684,districts,0.0233949373265,0.589242069554
5685,distrust,-0.0405317132454,0.349431276012
5686,distrustful,0.0233949373265,0.589242069554
5687,disturb,-0.0399586338695,0.356292570799
5688,disturbances,0.0405971261632,0.348653462042
5689,disturbed,0.0331164020426,0.44462732001
5690,disturbing,0.0405971261632,0.348653462042
5691,disused,0.0233949373265,0.589242069554
5692,ditch,-0.0800454880428,0.0642996347505
5693,ditches,0.0233949373265,0.589242069554
5694,ditto,-0.113307359055,0.00871262259536
5695,diurnal,0.0233949373265,0.589242069554
5696,dived,0.0233949373265,0.589242069554
5697,divergence,0.0233949373265,0.589242069554
5698,divergent,-0.0402323231426,0.353005278008
5699,divers,0.0525089646969,0.225308909816
5700,diverse,0.00590183404857,0.891669727339
5701,diversion,0.0331164020426,0.44462732001
5702,diversions,0.0233949373265,0.589242069554
5703,diversity,0.0331164020426,0.44462732001
5704,diverted,0.0233949373265,0.589242069554
5705,diverting,-0.0402323231426,0.353005278008
5706,diverts,-0.0800454880428,0.0642996347505
5707,divest,-0.0800454880428,0.0642996347505
5708,divested,0.0331164020426,0.44462732001
5709,divide,0.0405971261632,0.348653462042
5710,divided,0.109245817089,0.011454302491
5711,dividends,0.0233949373265,0.589242069554
5712,dividers,0.0233949373265,0.589242069554
5713,divides,0.0331164020426,0.44462732001
5714,dividing,0.0233949373265,0.589242069554
5715,divine,0.0362331957537,0.40293515623
5716,divined,0.0233949373265,0.589242069554
5717,divines,0.0405971261632,0.348653462042
5718,divinity,0.0152263553318,0.725300855773
5719,division,0.0783235263615,0.0702690163818
5720,divisional,0.0233949373265,0.589242069554
5721,divisions,0.0575746560985,0.183619108458
5722,divorce,-0.0557054990764,0.198283511961
5723,divorced,0.0233949373265,0.589242069554
5724,divorcing,0.0233949373265,0.589242069554
5725,dix,0.0233949373265,0.589242069554
5726,dixie,-0.0800454880428,0.0642996347505
5727,dixon,0.0331164020426,0.44462732001
5728,do,-0.0168867341412,0.696754327526
5729,dobbins,0.0233949373265,0.589242069554
5730,docs,-0.0564404001196,0.192419141365
5731,doctor,0.0269503304787,0.533930088851
5732,doctoral,0.0233949373265,0.589242069554
5733,doctorate,0.0233949373265,0.589242069554
5734,doctors,0.0622461183611,0.150495394278
5735,doctrine,0.0361033276686,0.404624305068
5736,doctrines,0.0575746560985,0.183619108458
5737,document,0.0525089646969,0.225308909816
5738,documentary,0.0331164020426,0.44462732001
5739,documents,0.0550841669798,0.203342434789
5740,dodge,0.0469214503626,0.278651066534
5741,dodged,0.0233949373265,0.589242069554
5742,dodger,0.0233949373265,0.589242069554
5743,doe,0.0405971261632,0.348653462042
5744,doer,0.0233949373265,0.589242069554
5745,does,-0.0215917774201,0.618266103084
5746,dog,-0.0517855779272,0.231772769073
5747,doges,-0.0800454880428,0.0642996347505
5748,dogged,-0.0788456582508,0.0684128930273
5749,doggedness,-0.0800454880428,0.0642996347505
5750,doggerel,0.0331164020426,0.44462732001
5751,dogma,0.0233949373265,0.589242069554
5752,dogmas,0.0233949373265,0.589242069554
5753,dogmatic,0.0405971261632,0.348653462042
5754,dogs,-0.00958688701007,0.824911974205
5755,dogwoods,0.0233949373265,0.589242069554
5756,doing,0.0367321633003,0.396484561514
5757,doings,0.0379875694578,0.380532033185
5758,doleful,0.0233949373265,0.589242069554
5759,doll,0.0233949373265,0.589242069554
5760,dollar,0.0331164020426,0.44462732001
5761,dollars,0.0525089646969,0.225308909816
5762,dolls,-0.0399586338695,0.356292570799
5763,dolly,0.0331164020426,0.44462732001
5764,dolphin,0.0233949373265,0.589242069554
5765,dom,0.0331164020426,0.44462732001
5766,domain,0.0405971261632,0.348653462042
5767,dome,0.0233949373265,0.589242069554
5768,domenico,-0.0800454880428,0.0642996347505
5769,domes,0.0233949373265,0.589242069554
5770,domestic,-0.0246896896784,0.568796178984
5771,domicile,0.0233949373265,0.589242069554
5772,domiciled,-0.0800454880428,0.0642996347505
5773,dominant,0.0414353731718,0.338783256427
5774,dominate,0.0233949373265,0.589242069554
5775,dominated,-0.00523503785037,0.903845975688
5776,dominates,-0.0399586338695,0.356292570799
5777,dominating,0.00624900075731,0.885340060863
5778,domination,0.0469214503626,0.278651066534
5779,domineering,0.0233949373265,0.589242069554
5780,domingo,0.0331164020426,0.44462732001
5781,dominic,-0.0399586338695,0.356292570799
5782,dominick,0.0233949373265,0.589242069554
5783,dominion,0.0575746560985,0.183619108458
5784,dominions,0.0331164020426,0.44462732001
5785,domino,0.0331164020426,0.44462732001
5786,don,0.0217073814504,0.616386716433
5787,dona,0.0331164020426,0.44462732001
5788,donald,0.0331164020426,0.44462732001
5789,donatello,-0.0800454880428,0.0642996347505
5790,donation,0.0233949373265,0.589242069554
5791,done,0.0260774513496,0.547264166813
5792,donia,0.0233949373265,0.589242069554
5793,donkey,0.0233949373265,0.589242069554
5794,donna,0.0331164020426,0.44462732001
5795,donne,-0.00523503785037,0.903845975688
5796,donned,-0.0800454880428,0.0642996347505
5797,dons,-0.0790693338771,0.0676301411385
5798,doom,0.0469214503626,0.278651066534
5799,doomed,0.0331164020426,0.44462732001
5800,door,-0.0418179247092,0.334338804429
5801,doors,0.00110387872368,0.979677623497
5802,doorstep,-0.0399586338695,0.356292570799
5803,dora,-0.0800454880428,0.0642996347505
5804,dorado,0.0233949373265,0.589242069554
5805,dormouse,0.0233949373265,0.589242069554
5806,dorothea,-0.0788456582508,0.0684128930273
5807,dorothy,-0.00504114755962,0.907390937592
5808,dos,0.0233949373265,0.589242069554
5809,dose,-0.0190124282307,0.660828330374
5810,dosed,0.0233949373265,0.589242069554
5811,doses,0.0233949373265,0.589242069554
5812,dot,0.0331164020426,0.44462732001
5813,dotage,-0.0399586338695,0.356292570799
5814,doth,0.0525089646969,0.225308909816
5815,doting,0.0233949373265,0.589242069554
5816,dots,0.0233949373265,0.589242069554
5817,dotson,0.0233949373265,0.589242069554
5818,double,0.0707131723581,0.102296540163
5819,doubleday,0.036492931924,0.399569525631
5820,doubles,0.0233949373265,0.589242069554
5821,doubly,-0.0399586338695,0.356292570799
5822,doubt,-0.00248612137172,0.95425066535
5823,doubted,0.0226349521313,0.601398587125
5824,doubtful,0.0622461183611,0.150495394278
5825,doubting,-0.0800454880428,0.0642996347505
5826,doubtless,0.0597700345633,0.167437139333
5827,doubtlessly,-0.0800454880428,0.0642996347505
5828,doubts,0.0467234259437,0.280686950471
5829,dough,-0.0402323231426,0.353005278008
5830,douglas,0.0298627913307,0.490655569556
5831,douglass,0.0331164020426,0.44462732001
5832,dove,0.0331164020426,0.44462732001
5833,dover,-0.0192361038569,0.657091192783
5834,doves,0.0233949373265,0.589242069554
5835,dowager,-0.0402323231426,0.353005278008
5836,dowdiness,0.0233949373265,0.589242069554
5837,down,0.0120011725154,0.781819550877
5838,downcast,-0.0800454880428,0.0642996347505
5839,downfall,-0.0194597794832,0.653362586841
5840,downright,-0.0800454880428,0.0642996347505
5841,downs,0.0233949373265,0.589242069554
5842,downstream,0.0233949373265,0.589242069554
5843,downtown,0.0233949373265,0.589242069554
5844,downtrodden,0.0233949373265,0.589242069554
5845,downward,-0.00523503785037,0.903845975688
5846,doyle,0.0331164020426,0.44462732001
5847,dozen,0.0371142020561,0.391587881628
5848,dozens,0.0233949373265,0.589242069554
5849,dr,0.110208341802,0.0107433220308
5850,drab,0.0233949373265,0.589242069554
5851,drag,-0.0792930095033,0.0668547516199
5852,dragged,-0.0697874619376,0.106879397484
5853,dragging,0.0469214503626,0.278651066534
5854,dragon,0.0233949373265,0.589242069554
5855,dragoon,0.0233949373265,0.589242069554
5856,dragoons,0.0233949373265,0.589242069554
5857,drags,0.0331164020426,0.44462732001
5858,drainage,-0.0800454880428,0.0642996347505
5859,drained,-0.0399586338695,0.356292570799
5860,drake,0.0405971261632,0.348653462042
5861,dram,0.0233949373265,0.589242069554
5862,drama,-0.0715744484458,0.0981740271817
5863,dramas,-0.027914984775,0.519386867381
5864,dramatic,0.0119452026364,0.78281157741
5865,dramatical,-0.0800454880428,0.0642996347505
5866,dramatically,0.0233949373265,0.589242069554
5867,dramatics,0.0233949373265,0.589242069554
5868,dramatist,0.0331164020426,0.44462732001
5869,dramatists,0.0405971261632,0.348653462042
5870,drank,0.0233949373265,0.589242069554
5871,draped,0.0233949373265,0.589242069554
5872,draper,0.0233949373265,0.589242069554
5873,draperies,0.0233949373265,0.589242069554
5874,drapers,0.0233949373265,0.589242069554
5875,drastic,0.0405971261632,0.348653462042
5876,drastically,0.0233949373265,0.589242069554
5877,draw,0.0279295479834,0.519168883724
5878,drawback,-0.0564220746096,0.192563812724
5879,drawbacks,0.0233949373265,0.589242069554
5880,drawer,-0.0194597794832,0.653362586841
5881,drawers,-0.0399586338695,0.356292570799
5882,drawing,0.00943745176606,0.827598056741
5883,drawings,-0.00857180485606,0.84319660378
5884,drawn,0.0132819115947,0.759219055269
5885,draws,-0.0032539279204,0.940144909657
5886,dread,0.0147505317277,0.733554341635
5887,dreaded,0.0233949373265,0.589242069554
5888,dreadful,0.0226349521313,0.601398587125
5889,dreadfulness,0.0233949373265,0.589242069554
5890,dream,-0.0601976665274,0.16441337237
5891,dreamed,0.0149091395958,0.730799711414
5892,dreamer,0.00642258411168,0.882177935729
5893,dreamers,0.0233949373265,0.589242069554
5894,dreaming,0.0233949373265,0.589242069554
5895,dreamland,-0.0800454880428,0.0642996347505
5896,dreamlands,-0.0800454880428,0.0642996347505
5897,dreams,0.000974010638541,0.982068063111
5898,dreamworld,0.0233949373265,0.589242069554
5899,dreamy,-0.0194597794832,0.653362586841
5900,drear,0.0233949373265,0.589242069554
5901,dreary,-0.108966343404,0.0116683947648
5902,dredging,0.0233949373265,0.589242069554
5903,drenching,0.0233949373265,0.589242069554
5904,dresden,0.0233949373265,0.589242069554
5905,dress,-0.0683755468256,0.114179942244
5906,dressed,0.0622461183611,0.150495394278
5907,dresses,-0.0399586338695,0.356292570799
5908,dressing,-0.0571976357726,0.186510584442
5909,dressmakers,0.0331164020426,0.44462732001
5910,dressmaking,-0.0800454880428,0.0642996347505
5911,drew,0.066606410157,0.123873553396
5912,dreyfus,0.0233949373265,0.589242069554
5913,dried,-0.0800454880428,0.0642996347505
5914,dries,0.0233949373265,0.589242069554
5915,drift,0.0233949373265,0.589242069554
5916,drifted,0.0331164020426,0.44462732001
5917,drifting,0.0331164020426,0.44462732001
5918,drifts,0.0233949373265,0.589242069554
5919,drill,0.0233949373265,0.589242069554
5920,drilled,0.0233949373265,0.589242069554
5921,drink,-0.0894173601528,0.0386837631914
5922,drinking,-0.0190124282307,0.660828330374
5923,drinks,-0.0800454880428,0.0642996347505
5924,drive,-0.0163882932639,0.705281202441
5925,drivels,0.0233949373265,0.589242069554
5926,driven,0.00439392782413,0.919237206124
5927,driver,0.0469214503626,0.278651066534
5928,drivers,0.0331164020426,0.44462732001
5929,drives,0.0233949373265,0.589242069554
5930,driving,0.0362331957537,0.40293515623
5931,drone,0.0233949373265,0.589242069554
5932,drooping,-0.0800454880428,0.0642996347505
5933,drop,0.0230758927572,0.594331654028
5934,dropped,-0.0678560744851,0.116962424734
5935,dropping,0.0233949373265,0.589242069554
5936,drops,-0.0800454880428,0.0642996347505
5937,dross,0.0331164020426,0.44462732001
5938,drove,0.0158294730212,0.714885030432
5939,drown,0.0233949373265,0.589242069554
5940,drowned,-0.0568098551911,0.189519439222
5941,drowning,0.0331164020426,0.44462732001
5942,drudgeries,-0.0800454880428,0.0642996347505
5943,drudgery,0.0233949373265,0.589242069554
5944,drug,0.0469214503626,0.278651066534
5945,drugged,0.0331164020426,0.44462732001
5946,drugging,0.0233949373265,0.589242069554
5947,drum,0.0469214503626,0.278651066534
5948,drummer,-0.0192361038569,0.657091192783
5949,drummers,0.0233949373265,0.589242069554
5950,drunk,-0.0194597794832,0.653362586841
5951,drunkard,-0.0399586338695,0.356292570799
5952,drunken,-0.0867916771849,0.0447933817497
5953,drunkenness,0.0233949373265,0.589242069554
5954,drury,0.0233949373265,0.589242069554
5955,dry,0.0154763992735,0.72097632293
5956,dryad,0.0331164020426,0.44462732001
5957,dryden,0.0233949373265,0.589242069554
5958,drys,-0.0800454880428,0.0642996347505
5959,du,0.0301380244305,0.486665540799
5960,dual,0.0331164020426,0.44462732001
5961,duane,-0.0402323231426,0.353005278008
5962,dub,0.0233949373265,0.589242069554
5963,dubbed,-0.0192361038569,0.657091192783
5964,dubious,0.0469214503626,0.278651066534
5965,dublin,0.00624900075731,0.885340060863
5966,dubs,0.0331164020426,0.44462732001
5967,dubuque,0.0233949373265,0.589242069554
5968,ducal,0.0331164020426,0.44462732001
5969,duchess,-0.0552645584505,0.201864117834
5970,duchesses,-0.0800454880428,0.0642996347505
5971,duchies,0.0233949373265,0.589242069554
5972,duchy,0.0405971261632,0.348653462042
5973,duck,0.0233949373265,0.589242069554
5974,duckpond,0.0233949373265,0.589242069554
5975,ducks,-0.0190124282307,0.660828330374
5976,ducted,0.0233949373265,0.589242069554
5977,dudgeon,0.0233949373265,0.589242069554
5978,dudley,0.0575746560985,0.183619108458
5979,due,0.104762678676,0.0153432522184
5980,duel,0.035583855328,0.411423014447
5981,duelist,-0.0800454880428,0.0642996347505
5982,duels,-0.0800454880428,0.0642996347505
5983,dues,-0.0800454880428,0.0642996347505
5984,duffer,0.0331164020426,0.44462732001
5985,dug,0.0331164020426,0.44462732001
5986,dugald,0.0233949373265,0.589242069554
5987,duke,-0.00576109385673,0.89423773777
5988,dukes,0.00188308723451,0.96533955549
5989,dull,0.00822752205247,0.849417867747
5990,duller,0.0233949373265,0.589242069554
